Model,Precision,Recall,mAP50,mAP50-95,Fitness,Time Taken
extra_large,0.10802047642806817,0.04552719100404633,0.012015292190060076,0.205607476635514,0.05177651954644851,30.52572464942932
large,0.1747381667030383,0.07944124474611339,0.01119606772255598,0.33884297520661155,0.08897093694180588,26.53951621055603
Model,Precision,Recall,mAP50,mAP50-95,Fitness,Time Taken
extra_large,0.19887671343283458,0.06740430510464922,0.2009830693610049,0.4337464263362416,0.08055154593746776,27.47615694999695
large,0.18332657830040808,0.06537595156803715,0.1791370835608957,0.43214078560185304,0.07717101424127423,24.87538433074951
medium,0.15668825319344457,0.05393724695283024,0.1608410704533042,0.3779045225203935,0.06421234757689168,24.637982606887817
small,0.06768396136084859,0.02293285953889205,0.11632987438558165,0.08887961610682245,0.027407969721087704,22.298135995864868
nano,0.055357389162762914,0.015092754413190362,0.01119606772255598,0.10904255319148937,0.01911921788814762,21.31872868537903
